fsid,ns_birthplace,parish_search,latitude,longitude,country_API,county_API
LV5D-DPS,storsandsjn ume lands västerbotten sweden,Not identified,63.82022240000001,20.3054461,Sweden,Västerbottens län
LV5S-ZQ9,nyås västerbotten sweden,Not identified,64.1700099,19.9440329,Sweden,Västerbotten County
LV5S-ZSF,avanas umea landsforsamling sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
LV5T-6R8,nyby vannas sweden,VÄNNÄS,63.89999999999999,19.7166671,Sweden,Västerbotten County
LV6T-2H6,häggnäs umeå lands västerbotten sweden,UMEÅ LANDS,63.68604740000001,19.897456,Sweden,Västerbotten County
LV7K-FVT,mårtensliden vilhelmina västerbotten sweden,VILHELMINA,64.4837927,17.3060359,Sweden,Västerbotten County
LV7N-CGF,vastansjo grangard sweden,Not identified,61.8259602,16.0910064,Sweden,Gävleborgs län
LV91-186,nordanbach nordmaling västerbotten sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
LV9Y-SWT,kvarnsvedjan tavelsjö västerbotten sweden,Not identified,64.03699259999999,20.0478102,Sweden,Västerbotten County
LVC5-53F,forssnäs bjurholm västerbotten sweden,BJURHOLM,63.9110844,19.0877663,Sweden,Västerbottens län
LVC6-GX2,rörträsk norsjö västerbotten sweden,ÖRTRÄSK,65.156781,19.63661,Sweden,Västerbotten County
LVCG-35C,holmlund västerbotten sweden,Not identified,64.7843266,20.5130086,Sweden,Västerbotten County
LVCM-NQD,forsnäs bjurholm västerbotten sweden,BJURHOLM,None,None,None,
LVCR-BM1,mellantjern bjurholm västerbotten sweden,BJURHOLM,63.9920265,19.3390277,Sweden,Västerbottens län
LVD3-9QW,bäckliden bygdeå västerbotten sweden,BYGDEÅ,None,None,None,
LVDS-189,risträsk bygdeå västerbotten sweden,BYGDEÅ,None,None,None,
LVDV-HPL,pautrask västerbotten sweden,Not identified,64.8105959,17.5177099,Sweden,Västerbotten County
LVF5-66Y,brattåker västerbotten sweden,Not identified,65.15897629999999,16.5244427,Sweden,Västerbotten County
LVFC-XQV,umeå stadsförsamling västerbotten sverige,UMEÅ STADS,63.8248274,20.2752793,Sweden,Västerbottens län
LVFG-93W,rödånäs umeå lands västerbotten sweden,UMEÅ LANDS,64.0920987,19.9539296,Sweden,Västerbotten County
LVFJ-7NR,leduåfors nordmaling västerbotten sweden,NORDMALING,63.6033924,19.4266424,Sweden,Västerbottens län
LVFX-TJ5,abborrfors bjurholm västerbotten sweden,BJURHOLM,63.9110844,19.0877663,Sweden,Västerbottens län
LVFZ-GBC,västerbottens sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
LVGT-J2P,qvarnsvedjan tavelsjö umeå lands västerbotten sweden,UMEÅ LANDS,64.10086,19.9972411,Sweden,Västerbottens län
LVGY-XHF,norsjö norsjö ac sweden,NORSJÖ,64.9135093,19.4826413,Sweden,Västerbotten County
LVH8-256,hökmark löfånger västerbotten sweden,Not identified,64.4275167,21.2700811,Sweden,Västerbotten County
LVH8-K37,petikträsk västerbotten sverige,Not identified,65.0650375,19.7187202,Sweden,Västerbotten County
LVH8-R6J,daglösen 3 lövånger västerbotten sweden,LÖVÅNGER,59.644895,14.1810753,Sweden,Värmlands län
LVHD-62W,mensträsk västerbotten sweden,Not identified,65.07710999999999,19.4231901,Sweden,Västerbotten County
LVHD-64J,näset västerbotten sweden,Not identified,64.89171979999999,19.4586729,Sweden,Västerbotten County
LVHD-6NF,jerfträsk västerbotten sweden,Not identified,64.6666667,19.5833332,Sweden,Västerbottens län
LVHD-DCB,mensträsk västerbotten sverige,Not identified,65.07710999999999,19.4231901,Sweden,Västerbotten County
LVHD-XD6,rörträsk västerbotten sweden,ÖRTRÄSK,65.156781,19.63661,Sweden,Västerbotten County
LVHD-XV6,rörträsk arvidsjaur västerbotten sweden,ÖRTRÄSK,65.5877941,19.1718939,Sweden,Norrbotten County
LVHF-B8Z,rehnträsk degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
LVHK-D5V,åbyn sävar västerbotten sweden,SÄVAR,None,None,None,
LVHN-SCR,bäcknäs bygdeå västerbotten sweden,BYGDEÅ,64.0590498,20.8544517,Sweden,Västerbotten County
LVHP-8YV,strömsjöliden bjurholm västerbotten sweden,BJURHOLM,63.9110844,19.0877663,Sweden,Västerbottens län
LVK5-F2J,kattisavan lycksele vsb sweden,LYCKSELE,64.75631560000001,18.1591238,Sweden,Västerbotten County
LVK5-P3N,vnjaurtrsk västerbotten sweden,Not identified,64.2941563,18.6388908,Sweden,Västerbotten County
LVLY-N46,råsele vilhelmina västerbotten sweden,ÅSELE,64.41515869999999,16.8117999,Sweden,Västerbotten County
LVM8-46D,röbäck umeå sweden,UMEÅ LANDS,63.8085758,20.1853762,Sweden,Västerbotten County
LVMB-BML,mark vilhelmina västerbottens sverige,VILHELMINA,64.7149403,16.0866224,Sweden,Västerbotten County
LVMB-BQM,mark vilhelmina västerbottens län sverige,VILHELMINA,64.7149403,16.0866224,Sweden,Västerbotten County
LVMB-R1W,wannas overkalix norrbotten sweden,Not identified,66.3295722,22.8387218,Sweden,Norrbottens län
LVMC-FDH,österteg umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.816667,20.2666669,Sweden,Västerbotten County
LVP8-CSX,svartberget västerbotten sweden,SÄVAR,64.2355149,19.5695916,Sweden,Västerbotten County
LVPT-PFJ,jörn västerbottens sweden,Not identified,65.0576818,20.0345638,Sweden,Västerbotten County
LVPX-QMP,bastuselet malå sweden,MALÅ,65.43333299999999,18.6,Sweden,Västerbotten County
LVPX-S62,bastusele sweden,Not identified,65.43333299999999,18.6,Sweden,Västerbotten County
LVPX-S7J,kvarnbyn burträsk sweden,BURTRÄSK,64.4529474,20.4806065,Sweden,Västerbotten County
LVRN-TTN,nysätra #30 västerbotten sweden,NYSÄTRA (AC-län),64.283333,21.033333,Sweden,Västerbotten County
LVSV-6FR,björknäs bjurholm västerbotten sweden,BJURHOLM,None,None,None,
LVT4-9TC,bastuträsk norsjo västerbotten sweden,NORSJÖ,64.7904348,20.0422617,Sweden,Västerbotten County
LVXM-4LD,tjål vilhelmina västerbotten sweden,VILHELMINA,None,None,None,
LVZG-434,dalliden västerbotten sweden,Not identified,65.0312727,20.319339,Sweden,Västerbotten County
LVZG-Q8D,rftklppen västerbotten sweden,Not identified,64.8583403,20.2531182,Sweden,Västerbottens län
LVZG-WZ5,östanbäck 10 skellefteå lfs västerbotten sweden,SKELLEFTEÅ,64.87276179999999,21.0742997,Sweden,Västerbottens län
LVZG-WZJ,byske skellefteå lfs västerbotten sweden,SKELLEFTEÅ,64.9478831,21.2352724,Sweden,Västerbottens län
LW13-QLV,långträsk skellefteå västerbotten sverige,SKELLEFTEÅ,64.830708,20.2897903,Sweden,Västerbottens län
LW1M-J7C,ortrask västerbotten sweden,ÖRTRÄSK,64.13351159999999,18.9852541,Sweden,Västerbotten County
LW3Q-JJG,byske byske västerbotten sweden,BYSKE,64.9534634,21.2041599,Sweden,Västerbotten County
LW3Q-KYP,ytterstfors ytterstfors västerbotten sweden,Not identified,64.9390756,21.2169952,Sweden,Västerbottens län
LW62-D1K,långsele lyksele västerbotten sweden,Not identified,64.3015099,18.8166801,Sweden,Västerbotten County
LWB9-K6B,burträsk skellefteå kommun västerbotten sverige,SKELLEFTEÅ,64.5197907,20.6566773,Sweden,Västerbotten County
LWF6-3Z6,svansele norsjö västerbotten sverige,NORSJÖ,64.9862093,19.840887,Sweden,Västerbotten County
LWFX-Z8Q,åsträsk västerbotten sweden,Not identified,64.6144774,19.9652598,Sweden,Västerbotten County
LWLS-5VJ,rönnäs vilhelmina västerbotten sverige,VILHELMINA,64.7696189,16.1468046,Sweden,Västerbotten County
LWMH-5N8,holmtrask degerfors sweden,DEGEFORS,None,None,None,
LWSQ-DL5,granträsk burträsk västerbotten sverige,BURTRÄSK,None,None,None,
LWVQ-459,junsele åsele västerbotten sweden,ÅSELE,63.93840640000001,17.2814389,Sweden,Västerbotten County
LWYX-FT8,skurträsk lycksele västerbotten sweden,LYCKSELE,64.20711,19.0551299,Sweden,Västerbotten County
LWZ7-L3D,torrberget norsjö västerbotten sweden,NORSJÖ,64.89999999999999,19.2166667,Sweden,Västerbottens län
LX36-LWQ,kusmark 7 skellefteå landsförsamling västerbotten sverige,SKELLEFTEÅ,64.8842796,20.8069364,Sweden,Västerbotten County
LX3C-5G8,vännäs västerbotten sverge sweden,VÄNNÄS,63.908007,19.752965,Sweden,Västerbotten County
LX3L-J9V,stenjo fredrika västerbotten sweden,FREDRIKA,64.07311179999999,18.3975766,Sweden,Västerbotten County
LX7Z-SK1,söder skärträsk umeå landsfors västerbotten sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
LX7Z-STC,anumark umeå västerbotten sweden,UMEÅ LANDS,63.85156119999999,20.3757013,Sweden,Västerbotten County
LX9G-5ZM,lillånäs dorotea västerbotten sweden,DOROTEA,64.6156652,15.4447427,Sweden,Västerbotten County
LX9Q-4KZ,kvarnbränna degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
LXM3-D4Z,bäcknäs sorsele västerbotten sweden,SORSELE,None,None,None,
LXM3-H18,staggträsk sorsele västerbotten sweden,SORSELE,65.3761809,17.8357055,Sweden,Västerbotten County
LXMW-8FC,lotträsk sorsele västerbotten sweden sweden,SORSELE,65.5349378,17.5421752,Sweden,Västerbotten County
LXQK-JWV,skrafvelsjon västerbotten sweden,Not identified,63.78887919999999,20.1222949,Sweden,Västerbottens län
LXSF-VLP,tafle lycksele västerbotten sweden,LYCKSELE,64.5843117,18.6658151,Sweden,Västerbottens län
LXWF-4XM,bygdsiljum burträsk bygdeå västerbotten sverige,BYGDEÅ,None,None,None,
LY18-1SF,berglunda vännäs västerbotten sweden,VÄNNÄS,None,None,None,
LY2Q-2GV,nytjrn västerbotten sweden,Not identified,63.88838919999999,17.6651172,Sweden,Västerbotten County
LY2Q-TZN,nytjärn västerbotten sweden,Not identified,63.88838919999999,17.6651172,Sweden,Västerbotten County
LY44-VG5,buller lövånger västerbotten sweden,LÖVÅNGER,65.5899051,22.1505893,Sweden,Norrbottens län
LY4H-CPB,storsjö härjedalen sverige,Not identified,62.8021837,13.058018,Sweden,Jamtland County
LY58-4GL,obbola umea västerbotten sweden,UMEÅ LANDS,63.69755499999999,20.3061052,Sweden,Västerbotten County
LY58-M96,olofsfors bruk nordmaling västerbotten sweden,NORDMALING,63.58187039999999,19.4477578,Sweden,Västerbottens län
LY5F-5TJ,petisträsk västerbotten sweden,Not identified,64.56689960000001,19.6960442,Sweden,Västerbotten County
LY5Z-G1M,olofors nordmaling västerbotten sweden,NORDMALING,63.58255440000001,19.4664798,Sweden,Västerbotten County
LY6M-QVT,fällfors vännäs västerbotten sweden,VÄNNÄS,63.98237829999999,19.6607658,Sweden,Västerbottens län
LY6Q-LQ5,nygårds herrgård västervik sverige,Not identified,58.02220269999999,16.4674289,Sweden,Kalmar län
LY7S-33X,robertsfors kommun bygdeå västerbotten sweden,ROBERTSFORS,64.0590498,20.8544517,Sweden,Västerbotten County
LY98-WNP,harvom västerbotten sweden,Not identified,64.5700688,17.1217988,Sweden,Västerbotten County
LY9W-HKR,nordmaling brattsbacka sweden,NORDMALING,63.7972,19.19461,Sweden,Västerbotten County
LYBP-1LD,tallsj västerbotten sweden,Not identified,64.14162999999999,18.0252601,Sweden,Västerbotten County
LYCN-964,stavtrsk västerbotten sweden,Not identified,65.04656849999999,20.4934712,Sweden,Västerbotten County
LYFJ-579,asplunda malå västerbotten sweden,MALÅ,None,None,None,
LYFJ-FNW,johannisfors såg skellefteå västerbotten sweden,SKELLEFTEÅ,64.750244,20.950917,Sweden,Västerbotten County
LYHX-6JR,skellefteå landsförsamling sweden,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
LYKG-H79,mellansjö bjurholm västerbotten sweden,BJURHOLM,64,19.2999999,Sweden,Västerbotten County
LYLJ-RKD,bjurfors lycksele västerbotten sweden,LYCKSELE,None,None,None,
LYMC-FQH,djäkneboda västerbotten sweden,Not identified,63.9986947,20.7989342,Sweden,Västerbotten County
LYMV-J3D,innansjön burträsk västerbotten sweden,BURTRÄSK,64.4926129,20.5043904,Sweden,Västerbotten County
LYMZ-37V,brobacken brygdea västerbotten sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
LYQB-43D,lillarmsj västerbotten sweden,Not identified,63.9680669,19.3070987,Sweden,Västerbotten County
LYQY-892,näs bygdeå västerbottens sverige,BYGDEÅ,64.0814867,20.9209222,Sweden,Västerbottens län
LYR4-RRD,täfteböle västerbotten sweden,Not identified,63.8671332,20.4559373,Sweden,Västerbotten County
LYRB-9BN,olofsfors nordmaling västerbotten sverige,NORDMALING,63.58255440000001,19.4664798,Sweden,Västerbotten County
LYS5-FJZ,kåsböle lövånger västerbotten sverige,LÖVÅNGER,64.5119854,21.3446011,Sweden,Västerbotten County
LYT7-GX7,kåddis umeå västernorrland sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
LYVT-2PJ,nordmaling västerbotten swedem sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
LYVT-J7B,långed nordmaling västerbotten weden sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
LYW2-2CG,yttervik västerbotten sweden,Not identified,64.66438339999999,21.1315455,Sweden,Västerbotten County
LYWP-T1M,dajkanvik vilhelmina västerbotten sweden,VILHELMINA,65.14375,16.29813,Sweden,Västerbotten County
LYXR-Z83,kåddis umeå landsförs västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
LYY7-4LB,örträsk västerbottens sverige,ÖRTRÄSK,64.13351159999999,18.9852541,Sweden,Västerbotten County
LYYH-SCK,hössjön umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
LYZ1-6XY,arnäs nordmaling västerbotten sweden,NORDMALING,None,None,None,
LZ15-XFG,jukta sorsele västerbotten sweden,SORSELE,65.1209933,17.8268687,Sweden,Västerbottens län
LZ1Q-T1D,måssaträsk åsele västerbotten sweden,ÅSELE,64.16724289999999,17.3670488,Sweden,Västerbottens län
LZ22-55N,järvsjö västerbotten sweden,Not identified,64.6248805,17.236427,Sweden,Västerbotten County
LZ24-124,kvavisträsk skellefteå lfs västerbotten sverige,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
LZ24-BLQ,heden norsjö västerbotten sweden,NORSJÖ,64.932022,19.4165743,Sweden,Västerbotten County
LZ24-QM2,afraliden norsjö västerbotten sweden,NORSJÖ,64.9095607,19.4911515,Sweden,Västerbottens län
LZ25-JRB,bjursele lycksele fs sweden,LYCKSELE,64.8792571,19.7104699,Sweden,Västerbotten County
LZ2P-6LS,hacksjön västerbotten sweden,Not identified,64.55144539999999,17.381477,Sweden,Västerbotten County
LZ38-VL4,asele tjarn sweden,ÅSELE,57.6634793,12.0121951,Sweden,Västra Götalands län
LZ46-NRX,kyrkobyn åsele sweden,ÅSELE,None,None,None,
LZ4L-WJY,granntorp degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
LZ5J-545,gran lycksele västerbotten sweden,LYCKSELE,None,None,None,
LZ5T-9JX,hornmyr lycksele västerbotten sverige,LYCKSELE,64.39867,18.41168,Sweden,Västerbotten County
LZ62-949,lappvattnet nr 5 burträsk västerbotten sverige,BURTRÄSK,64.5207339,20.8183031,Sweden,Västerbotten County
LZ62-9DX,skaran nysätra västerbotten sweden,NYSÄTRA (AC-län),None,None,None,
LZ64-5BM,hednas degerfors västerbotten sweden,DEGEFORS,None,None,None,
LZ6M-7DS,gravfors bygdeå västerbotten sverige,BYGDEÅ,None,None,None,
LZ6M-7F4,gravmark bygdeå västerbotten sverige,BYGDEÅ,None,None,None,
LZ6R-H47,bodbyn burtrask västerbotten sverige,ÖRTRÄSK,64.49369,20.7199687,Sweden,Västerbotten County
LZ6W-M82,orrbäcken skellefteå landsförsamling sverige,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
LZ7H-7KX,lappvattnet burtr{sk västerbotten sverige,Not identified,64.5197907,20.6566773,Sweden,Västerbotten County
LZ7H-BH5,hossjoalven burtrask västerbotten sweden,ÖRTRÄSK,64.52108199999999,20.6613389,Sweden,Västerbottens län
LZ81-QC2,gorkoträsk burträsk västerbotten sweden,BURTRÄSK,64.5197907,20.6566773,Sweden,Västerbotten County
LZ8B-L2D,nyåkerstjärn västerbotten sweden,Not identified,64.0958057,19.3010555,Sweden,Västerbotten County
LZ8F-V5Z,lilla allgunnaryd sweden,Not identified,57.1166667,15.1,Sweden,Kronobergs län
LZ8N-L26,backfors bjurholm västerbotten sverige,BJURHOLM,None,None,None,
LZ8Y-HM7,bjorknas bjurholm västerbotten sweden,BJURHOLM,None,None,None,
LZ8Y-Y5P,blåvik lycksele västerbotten sweden,LYCKSELE,64.8718935,18.0663786,Sweden,Västerbotten County
LZ8Z-JSK,djupsund degerfors västerbotten sverige,DEGEFORS,None,None,None,
LZB4-WF2,orrberget burträsk västerbotton sweden,BURTRÄSK,64.1333333,20.0333333,Sweden,Västerbottens län
LZB4-WN3,kamsjön degerfors västerbotton sweden,DEGEFORS,None,None,None,
LZB4-WN8,stöcksjön umeå lands västerbotton sweden,UMEÅ LANDS,63.7776783,20.1782515,Sweden,Västerbotten County
LZBQ-QPC,roseau roseau minnesota united states,Not identified,48.8460926,-95.762766,United States,Minnesota
LZC5-89X,mardsjon dorotea västerbotten sweden,DOROTEA,64.2946407,16.5399125,Sweden,Västerbotten County
LZCG-TDB,gamsätter bergsjö sweden,Not identified,62.026353,17.090232,Sweden,Gävleborgs län
LZD4-2YY,holmträsk degerfors västerbottens sweden,DEGEFORS,None,None,None,
LZD4-MZ9,bygdsilljum burträsk västerbotten sweden,BURTRÄSK,64.5183472,20.6513802,Sweden,Västerbottens län
LZD5-VPW,arnberg västerbotten sweden,Not identified,64.8780179,19.4657938,Sweden,Västerbotten County
LZD5-VXQ,arnberg norsjo västerbotten sweden,NORSJÖ,64.8780179,19.4657938,Sweden,Västerbotten County
LZD5-Z56,björknäs bjurholm västerbotten sverige,BJURHOLM,None,None,None,
LZDB-S86,åskilje västerbotten sverige,Not identified,64.916667,17.8666669,Sweden,Västerbotten County
LZDF-9Q6,tallberg nordmaling västerbotten sweden,NORDMALING,63.78460620000001,19.3771201,Sweden,Västerbotten County
LZDF-9XD,nyaker nordmaling västerbotten sweden,NORDMALING,63.7735321,19.309053,Sweden,Västerbotten County
LZDG-LJL,åskilje lycksele västerbotten sweden,LYCKSELE,64.916667,17.8666669,Sweden,Västerbotten County
LZDN-6PN,grafsjö fredrika västerbotten sweden,FREDRIKA,64.0661655,18.204701,Sweden,Västerbottens län
LZDS-YFV,bodbyn 7 burtrsk västerbotten sweden,BURTRÄSK,64.49369,20.7199687,Sweden,Västerbotten County
LZDX-YVQ,östervik västerbotten sverige,Not identified,63.9716955,19.3673621,Sweden,Västerbotten County
LZF1-JKB,lögda asele västerbotten sweden,ÅSELE,64.1367635,18.3514479,Sweden,Västerbotten County
LZF2-J36,åbyn 6 10 övre burträsk burträsk västerbotten sweden,BURTRÄSK,65.03102799999999,21.336346,Sweden,Västerbottens län
LZF6-7C6,harrsjöhöjden dorotea sweden,DOROTEA,64.2617939,16.4152338,Sweden,Västerbotten County
LZFB-BKW,sjöland och mo västerbotten sweden,Not identified,63.82022240000001,20.3054461,Sweden,Västerbottens län
LZFC-Q3L,tjern skellefteå västerbotten sweden,SKELLEFTEÅ,64.5028215,20.9278477,Sweden,Västerbotten County
LZFD-S2Y,orrble västerbotten sweden,Not identified,63.71726990000001,19.3292916,Sweden,Västerbotten County
LZFS-TSJ,åsjön bygda parish västerbotten sweden,Not identified,64.0590498,20.8544517,Sweden,Västerbotten County
LZG1-3RX,torrbole nordmaling ac sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
LZG3-3WK,bjurlunda degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
LZG3-MJR,busjon lycksele västerbotten sweden,LYCKSELE,64.6280415,18.9876553,Sweden,Västerbotten County
LZG3-MNQ,ekorrträsk lycksele fs sweden,LYCKSELE,64.4986237,19.0483902,Sweden,Västerbotten County
LZG3-Q5G,avanäs sandsele sorsele västerbotten sweden,SORSELE,None,None,None,
LZG6-L4D,hjoggböle skellefteå landsförsamling västerbotten sverige,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
LZG8-G5K,tvärliden norsjö fs sweden,NORSJÖ,64.9135093,19.4826413,Sweden,Västerbotten County
LZGC-K42,tväråträsk sorsele västerbottenn sweden,SORSELE,65.1433598,17.9815422,Sweden,Västerbotten County
LZGC-TLV,risliden norsjö fs sweden,NORSJÖ,65.0074699,19.6122744,Sweden,Västerbottens län
LZGN-Z7Q,trysjon bygdea västerbotten sweden,BYGDEÅ,64.3,20.7166667,Sweden,Västerbottens län
LZGT-NT2,nyakerstjern degerfors västerbotten sweden,DEGEFORS,64.0958057,19.3010555,Sweden,Västerbotten County
LZGY-M51,mesele degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
LZJ7-2Q6,norsjö väserbotten sweden,NORSJÖ,64.9135093,19.4826413,Sweden,Västerbotten County
LZJ7-2T1,bastuträsk norsjö västerbotten sweden,NORSJÖ,64.7904348,20.0422617,Sweden,Västerbotten County
LZJF-8GT,liltrask västerbotten sweden,Not identified,65.288992,19.8498552,Sweden,Västerbotten County
LZJF-8KJ,lilltrsk västerbotten sweden,Not identified,65.288992,19.8498552,Sweden,Västerbotten County
LZJF-8R8,lillträsk degerfors västerbotten sweden,DEGEFORS,None,None,None,
LZJF-W24,lillträsk västerbotten sweden,Not identified,65.288992,19.8498552,Sweden,Västerbotten County
LZJJ-PSZ,storsandsj västerbotten sweden,Not identified,64.32276820000001,19.7705025,Sweden,Västerbotten County
LZJR-PZ8,dajkanvik dikanäs västerbotten sweden,Not identified,65.14375,16.29813,Sweden,Västerbotten County
LZK4-873,sandviken stensele västerbotten sweden,STENSELE,None,None,None,
LZKD-8LK,kasktjalde asele västerbotten sweden,ÅSELE,64.1587569,17.2807279,Sweden,Västerbottens län
LZKD-TRK,bjurträsk degerfors västerbotten sweden,DEGEFORS,None,None,None,
LZKM-NKD,lillberget bjurholm västerbotten sweden,BJURHOLM,None,None,None,
LZKV-8P5,skavsjo stensele västerbotten sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
LZLC-FLG,skurtrask lycksele parish vasterbotton sweden,ÖRTRÄSK,64.2,19.716667,Sweden,Västerbotten County
LZLP-K3C,tvaratrask sorsele västerbotten sweden,SORSELE,65.1433598,17.9815422,Sweden,Västerbotten County
LZLZ-4Z7,listräsk lycksele västerbotten sverige,LYCKSELE,64.59536609999999,18.6755338,Sweden,Västerbottens län
LZN4-1K2,hjuksnoret degerfors västerbotten sweden,DEGEFORS,None,None,None,
LZN4-PNB,storarmsjö umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.8248274,20.2752793,Sweden,Västerbottens län
LZNR-FJ4,ramsele degerfors västerbotten sverige,DEGEFORS,None,None,None,
LZNR-MPC,näsmark bjurholms fs sweden,BJURHOLM,63.9772152,19.1386114,Sweden,Västerbottens län
LZNX-J11,holmsele åsele västerbotten sverige,ÅSELE,64.08276719999999,18.3490453,Sweden,Västerbotten County
LZP9-5K5,örsbäck nordmaling västerbotten sweden,NORDMALING,63.6695731,19.63202,Sweden,Västerbotten County
LZP9-Y6H,torrbole nordmaling västerbotten sweden,NORDMALING,63.7068011,19.58991,Sweden,Västerbotten County
LZS9-LHG,balfors västerbotten sweden,Not identified,63.900146,19.136342,Sweden,Västerbotten County
LZSQ-X34,hogsmyrliden degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
LZSS-RVT,hogland degerfors västerbotten sweden,DEGEFORS,None,None,None,
LZT5-57B,nordmaling norrbyskar västerbotten sweden,NORDMALING,63.55636,19.8749299,Sweden,Västerbotten County
LZT8-74J,storjuktan sorsele västerbotten sweden,SORSELE,65.4227555,17.0770565,Sweden,Västerbottens län
LZT9-82M,bellvik åsele västerbotten sweden,ÅSELE,None,None,None,
LZTD-6V5,gumboda norsjö västerbotten sweden,NORSJÖ,64.9503999,19.9270866,Sweden,Västerbotten County
LZTH-9W4,storsele vilhelmina västerbotten sweden,VILHELMINA,64.81666700000001,16.8166669,Sweden,Västerbottens län
LZTL-VW1,rönnbäcken skellefteå lands västerbotten sweden,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
LZTV-P7J,brännliden norsjö västerbottens sverige,NORSJÖ,64.71666669999999,19.3833332,Sweden,Västerbottens län
LZTY-BYS,björksele lycksele västerbotten sverige,LYCKSELE,64.9873083,18.5133434,Sweden,Västerbotten County
LZVC-42Y,nyby umeå landsförs västerbotten sweden,UMEÅ LANDS,63.89999999999999,19.7166671,Sweden,Västerbotten County
LZVC-WJ6,ånäset vännäsby västerbotten sweden,VÄNNÄS,None,None,None,
LZVQ-B8M,varpsjö åsele västerbotten sverige,ÅSELE,64.2386083,16.7982979,Sweden,Västerbotten County
LZVQ-BF7,torvsele åsele västerbotten sverige,ÅSELE,64.233333,17.2833331,Sweden,Västerbotten County
LZVQ-ZDT,borgsjö åsele västerbotten sverige,ÅSELE,64.1945107,17.7941983,Sweden,Västerbotten County
LZVV-2WM,kyrkvallen nordmaling västerbotten sweden,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
LZVV-J6C,umeå stadsforsamling västerbotten sweden,UMEÅ STADS,63.8248274,20.2752793,Sweden,Västerbottens län
LZWQ-7Q5,degerfors pitea landsforsamling nbo sweden,DEGEFORS,65.316698,21.4800363,Sweden,Norrbotten County
LZX2-97M,kvantorp degerfors västerbotten sweden,DEGEFORS,None,None,None,
LZX2-J32,åkullsjön bygdea parish västerbotten sweden,BYGDEÅ,64.0590498,20.8544517,Sweden,Västerbotten County
LZX6-V5L,kullsfors degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
LZXF-8K2,storfall västerbotten sweden,Not identified,63.6676017,19.2186673,Sweden,Västerbotten County
LZZ2-MXX,brotrask lövånger västerbotten sweden,LÖVÅNGER,64.3760288,21.1465005,Sweden,Västerbotten County
LZZ7-4L5,degefors västerbotten sweden,Not identified,64.2,19.716667,Sweden,Västerbotten County
LZZF-6XX,ljusvatttnet burträsk västerbotten sverige,BURTRÄSK,64.6166388,20.5028201,Sweden,Västerbotten County
LZZH-61Z,rengård norsjö västerbotten sweden,NORSJÖ,64.92513,20.0365232,Sweden,Västerbotten County
M12Q-MTD,östervik bjurholms sweden,BJURHOLM,63.9716955,19.3673621,Sweden,Västerbotten County
M196-26R,lottrask västerbotten sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
M196-5WP,gautstrask västerbotten sweden,Not identified,65.9512286,16.2736744,Sweden,Västerbottens län
M196-BXM,hogbranna västerbotten sweden,Not identified,65.40804829999999,18.0951272,Sweden,Västerbotten County
M196-GFR,ristrask västerbotten sweden,Not identified,64.7357893,17.3914605,Sweden,Västerbotten County
M196-LKH,övre sandsele sorsele västerbotten sverige,SORSELE,65.82284899999999,16.648144,Sweden,Västerbottens län
M196-LKM,gran sorsele västerbotten sverige,SORSELE,None,None,None,
M196-RQN,gustavsberg västerbotten sweden,Not identified,59.314449,18.3985282,Sweden,Stockholm County
M196-Y5V,krabbsele sorsele västerbotten sweden,SORSELE,65.8546997,16.5300606,Sweden,Västerbotten County
